Binomial,bs_g,log10_bs,lognat_bs,,,
Urocissa_erythrorhyncha,166.17,2.22055262,5.113011361,,,
Urocissa_erythroryncha,166.25,2.220761654,5.11349268,,,
Urocissa_flavirostris,154.03,2.187605315,5.037147389,,,
Urocissa_flavirostris_cucullata,164.00,2.214843848,5.099866428,,,
Urocissa_flavirostris_flavirostris,161.50,2.208172527,5.084505143,,,
Urocissa_ornata,196.00,2.292256071,5.278114659,,,
Urocissa_whiteheadi,177.33,2.248782214,5.178012404,,,
Urocolius_indicus,55.40,1.743509765,4.014579594,,,
Urocolius_indicus_lacteifrons,65.00,1.812913357,4.17438727,,,
Urocolius_macrourus,48.72,1.68770728,3.886089623,,,
Urocotyledon_inexpectata,1.42,0.152288344,0.350656872,,,
Urocotyledon_palmata,4.16,0.619093331,1.425515074,,,
Urocotyledon_rasmusseni,1.62,0.209515015,0.482426149,,,
Urocotyledon_weileri,1.99,0.298853076,0.688134639,,,
Urocotyledon_wolterstorffi,2.63,0.419955748,0.966983846,,,
Urocynchramus_pylzowi,28.62,1.456669629,3.354105774,,,
Urocyon_cinereoargenteus,3187.89,3.503503327,8.067114535,,,
Urocyon_littoralis,1722.76,3.23622478,7.451682935,,,
Uroderma_bilobatum,15.93,1.202215776,2.768204124,,,
Uroderma_magnirostrum,17.03,1.231214648,2.834976495,,,
Urodynamis_taitensis,117.00,2.068185862,4.762173935,,,
Urogale_everetti,265.64,2.424293472,5.582142009,,,
Uroglaux_dimorpha,281.00,2.44870632,5.638354669,,,
Urolais_epichlora,11.13,1.046495164,2.409644165,,,
Urolais_epichlorus,12.20,1.086359831,2.501435952,,,
Urolestes_melanoleucus,82.20,1.914871818,4.409155302,,,
Urolophus_cruciatus,705.90,2.848743182,6.559473584,,,
Urolophus_halleri,1360.00,3.133538908,7.215239979,,,
Uromastyx_acanthinura,963.39,2.983802134,6.870458314,,,
Uromastyx_aegyptia,1005.21,3.0022568,6.912951754,,,
Uromastyx_alfredschmidti,236.95,2.374656713,5.467849148,,,
Uromastyx_asmussi,434.71,2.638199631,6.074679142,,,
Uromastyx_benti,126.41,2.101781431,4.839530593,,,
Uromastyx_dispar,390.45,2.591565427,5.96729992,,,
Uromastyx_geyri,173.37,2.238973949,5.155428039,,,
Uromastyx_hardwickii,350.20,2.544316142,5.85850442,,,
Uromastyx_leptieni,367.00,2.564666064,5.905361848,,,
Uromastyx_loricata,358.54,2.554537614,5.88204023,,,
Uromastyx_macfadyeni,42.15,1.624797579,3.741234684,,,
Uromastyx_occidentalis,648.21,2.811715727,6.474214718,,,
Uromastyx_ocellata,122.24,2.087213341,4.805986325,,,
Uromastyx_ornata,160.39,2.205177287,5.077608349,,,
Uromastyx_princeps,77.56,1.8896378,4.35105183,,,
Uromastyx_thomasi,50.84,1.706205542,3.928683446,,,
Uromyias_agilis,9.53,0.979092901,2.254444718,,,
Uromyias_agraphia,9.90,0.995635195,2.292534757,,,
Uromys_anak,698.62,2.844241014,6.549106961,,,
Uromys_boeadii,521.53,2.717279295,6.256766799,,,
Uromys_caudimaculatus,516.68,2.713221651,6.247423727,,,
Uromys_emmae,521.53,2.717279295,6.256766799,,,
Uromys_hadrourus,174.90,2.242789809,5.164214382,,,
Uromys_imperator,916.13,2.961957105,6.820158276,,,
Uromys_neobritanicus,613.87,2.78807641,6.419783179,,,
Uromys_neobritannicus,612.49,2.787099002,6.417532616,,,
Uromys_porculus,365.54,2.562934908,5.901375712,,,
Uromys_rex,419.55,2.622783725,6.039182708,,,
Uromys_siebersi,577.70,2.761702368,6.359054703,,,
Uropelia_campestris,35.20,1.546542663,3.561046083,,,
Urophycis_chuss,3600.00,3.556302501,8.188689124,,,
Urophycis_cirrata,2540.00,3.404833717,7.83991936,,,
Urophycis_mystacea,1086.97,3.036217773,6.991149783,,,
Urophycis_tenuis,21000.00,4.322219295,9.952277717,,,
Uroplatus_alluaudi,10.30,1.012837225,2.332143895,,,
Uroplatus_ebenaui,7.17,0.855519156,1.969905655,,,
Uroplatus_fimbriatus,129.83,2.113375057,4.866225902,,,
Uroplatus_giganteus,150.66,2.177997963,5.015025642,,,
Uroplatus_guentheri,10.19,1.008174184,2.321406847,,,
Uroplatus_henkeli,78.88,1.896966902,4.36792771,,,
Uroplatus_lineatus,52.56,1.720655357,3.961955374,,,
Uroplatus_malahelo,10.19,1.008174184,2.321406847,,,
Uroplatus_malama,7.48,0.873901598,2.012232792,,,
Uroplatus_phantasticus,6.05,0.781755375,1.800058272,,,
Uroplatus_pietschmanni,10.95,1.039414119,2.393339456,,,
Uroplatus_sikorae,36.79,1.565729788,3.605226069,,,
Uropsalis_lyra,72.15,1.858236335,4.278747285,,,
Uropsalis_segmentata,42.63,1.629715333,3.752558231,,,
Uropsila_leucogastra,9.43,0.974511693,2.243896097,,,
Uropsilus_andersoni,20.77,1.317436497,3.033509638,,,
Uropsilus_gracilis,20.77,1.317436497,3.033509638,,,
Uropsilus_investigator,17.94,1.253822439,2.887032857,,,
Uropsilus_soricipes,15.98,1.203576775,2.77133794,,,
Urorhipis_rufifrons,6.99,0.844477176,1.944480556,,,
Urosaurus_auriculatus,10.69,1.028977705,2.369308725,,,
Urosaurus_bicarinatus,4.27,0.630427875,1.451613827,,,
Urosaurus_clarionensis,5.41,0.733197265,1.688249093,,,
Urosaurus_gadovi,3.62,0.558708571,1.286474026,,,
Urosaurus_graciosus,4.90,0.69019608,1.589235205,,,
Urosaurus_irregularis,24.03,1.380753771,3.17930305,,,
Urosaurus_lahtelai,4.85,0.685741739,1.578978705,,,
Urosaurus_nigricaudus,3.20,0.505149978,1.16315081,,,
Urosaurus_ornatus,6.17,0.790285164,1.819698838,,,
Urosphena_neumanni,14.20,1.152288344,2.653241965,,,
Urosphena_squameiceps,9.53,0.979092901,2.254444718,,,
Urosphena_subulata,9.00,0.954242509,2.197224577,,,
Urosphena_whiteheadi,9.00,0.954242509,2.197224577,,,
Urosticte_benjamini,4.12,0.614897216,1.415853163,,,
Urosticte_ruficrissa,4.20,0.62324929,1.435084525,,,
Urostrophus_gallardoi,12.68,1.103119254,2.540025949,,,
Urostrophus_vautieri,21.66,1.335658452,3.075467242,,,
Urotheca_decipiens,69.90,1.844477176,4.247065649,,,
Urotheca_elapoides,80.00,1.903089987,4.382026635,,,
Urotheca_euryzona,191.94,2.28316549,5.257182823,,,
Urotheca_fulviceps,104.00,2.017033339,4.644390899,,,
Urotheca_guentheri,114.50,2.058805487,4.740574823,,,
Urotheca_myersi,15.97,1.203304916,2.770711962,,,
Urotheca_pachyura,117.63,2.070518097,4.767544105,,,
Urothraupis_stolzmanni,25.03,1.39846085,3.220075105,,,
Urotrichus_talpoides,30.44,1.483444648,3.415757533,,,
Urotriorchis_macrourus,491.88,2.691859164,6.198234784,,,
Ursus_americanus,82417.64,4.916020174,11.31955477,,,
Ursus_arctos,144167.75,5.158868121,11.87873283,,,
Ursus_maritimus,278371.89,5.444625378,12.53671323,,,
Ursus_thibetanus,69391.80,4.841308153,11.14752398,,,
Uta_concinna,2.63,0.419955748,0.966983846,,,
Uta_encantadae,6.06,0.782472624,1.8017098,,,
Uta_lowei,7.38,0.868056362,1.998773639,,,
Uta_nolascensis,4.08,0.610660163,1.406096988,,,
Uta_palmeri,15.51,1.190611798,2.741484977,,,
Uta_squamata,4.58,0.660865478,1.521698998,,,
Uta_stansburiana,3.94,0.595496222,1.371180723,,,
Uta_stejnegeri,5.41,0.733197265,1.688249093,,,
Uta_tumidarostra,10.69,1.028977705,2.369308725,,,
Valamugil_buchanani,13180.00,4.11991541,9.486455808,,,
Valdosaurus_nigeriensis,26470.00,4.422753941,10.1837673,,,
Valenciennea_puellaris,19.07,1.280350693,2.94811642,,,
Valenciennea_sexguttata,10.64,1.026941628,2.364620484,,,
Valenciennea_strigata,7.60,0.880813592,2.028148247,,,
Valgipes_spp.,200000.00,5.301029996,12.20607265,,,
Vampyressa_bidens,10.33,1.014100322,2.335052283,,,
Vampyressa_brocki,38.50,1.58546073,3.650658241,,,
Vampyressa_melissa,16.41,1.215108581,2.797890905,,,
Vampyressa_nymphaea,54.70,1.737987326,4.001863709,,,
Vampyressa_pusilla,8.23,0.915399835,2.107786015,,,
Vampyressa_thyone,6.26,0.796574333,1.834180185,,,
Vampyrodes_caraccioli,34.97,1.543695632,3.554490551,,,
Vampyrum_spectrum,169.87,2.230116687,5.135033439,,,
Vandeleuria_nilagirica,23.79,1.376394442,3.169265324,,,
Vandeleuria_nolthenii,56.60,1.752816431,4.036008985,,,
Vandeleuria_oleracea,10.00,1,2.302585093,,,
Vanellus_albiceps,199.33,2.299572667,5.294961743,,,
Vanellus_armatus,168.47,2.226522576,5.126757692,,,
Vanellus_cayanus,79.92,1.902655475,4.381026134,,,
Vanellus_chilensis,361.19,2.557735718,5.889404136,,,
Vanellus_cinereus,278.67,2.445090218,5.630028286,,,
Vanellus_coronatus,173.58,2.239499684,5.156638588,,,
Vanellus_crassirostris,170.00,2.230448921,5.135798437,,,
Vanellus_duvaucelii,157.44,2.197115081,5.059044433,,,
Vanellus_gregarius,236.02,2.372948806,5.463916547,,,
Vanellus_indicus,192.12,2.283572578,5.258120177,,,
Vanellus_leucurus,148.46,2.171609456,5.000315562,,,
Vanellus_lugubris,122.56,2.088348752,4.808600706,,,
Vanellus_macropterus,325.00,2.511883361,5.783825182,,,
Vanellus_malabaricus,171.50,2.234264124,5.144583267,,,
Vanellus_malarbaricus,140.00,2.146128036,4.941642423,,,
Vanellus_melanocephalus,217.31,2.337079712,5.381324906,,,
Vanellus_melanopterus,194.23,2.28831631,5.269043024,,,
Vanellus_miles,370.70,2.569022586,5.91539311,,,
Vanellus_resplendens,219.17,2.340781108,5.389847684,,,
Vanellus_senegallus,254.62,2.405892514,5.539772238,,,
Vanellus_spinosus,187.57,2.273163378,5.234152109,,,
Vanellus_superciliosus,150.00,2.176091259,5.010635294,,,
Vanellus_tectus,100.00,2,4.605170186,,,
Vanellus_tricolor,191.75,2.282735373,5.25619244,,,
Vanellus_vanellus,238.75,2.37794338,5.475416979,,,
Vanga_curvirostris,63.89,1.805432888,4.157162855,,,
Vanga_curvirostris_cetera,64.00,1.806179974,4.158883083,,,
Vanga_curvirostris_curvirostris,80.50,1.90579588,4.388257184,,,
Vanzosaura_rubricauda,1.22,0.086359831,0.198850859,,,
Varanus_acanthurus,182.23,2.260619875,5.205269625,,,
Varanus_albigularis,11144.84,4.047073838,9.31873189,,,
Varanus_auffenbergi,163.10,2.212453961,5.09436351,,,
Varanus_baritji,246.09,2.391093966,5.505697323,,,
Varanus_beccarii,519.13,2.715276127,6.252154333,,,
Varanus_bengalensis,10426.90,4.018155208,9.252144284,,,
Varanus_bitatawa,9000.00,3.954242509,9.104979856,,,
Varanus_boehmei,485.56,2.686242903,6.185302864,,,
Varanus_bogerti,324.19,2.510799614,5.781329764,,,
Varanus_brevicauda,22.65,1.355068206,3.120159852,,,
Varanus_bushi,54.89,1.739493231,4.005331183,,,
Varanus_caerulivirens,1334.99,3.125478013,7.19667908,,,
Varanus_caudolineatus,28.06,1.448087667,3.334345075,,,
Varanus_cerambonensis,1431.76,3.155870225,7.266659736,,,
Varanus_cumingi,3127.49,3.49519593,8.047986045,,,
Varanus_doreanus,1679.46,3.225169665,7.426227592,,,
Varanus_dumerilii,2472.81,3.393190748,7.813110435,,,
Varanus_eremius,67.01,1.826139618,4.204841862,,,
Varanus_exanthematicus,22569.90,4.353529635,10.02437244,,,
Varanus_finschi,928.01,2.967552656,6.833042509,,,
Varanus_flavescens,1855.36,3.268428189,7.525834026,,,
Varanus_giganteus,10923.31,4.038354259,9.298654317,,,
Varanus_gilleni,96.72,1.985516288,4.571820206,,,
Varanus_glauerti,171.82,2.235073715,5.146447417,,,
Varanus_glebopalma,851.88,2.930378422,6.747445672,,,
Varanus_gouldii,2609.31,3.416525679,7.866841098,,,
Varanus_griseus,3127.07,3.495137603,8.047851743,,,
Varanus_indicus,2791.09,3.445773841,7.93418748,,,
Varanus_jobiensis,1613.52,3.207774353,7.386173407,,,
Varanus_juxtindicus,2761.49,3.441143475,7.923525668,,,
Varanus_keithhornei,344.86,2.537642824,5.843138538,,,
Varanus_kingorum,24.29,1.385427515,3.190064743,,,
Varanus_komodoensis,66850.11,4.825102126,11.11020823,,,
Varanus_kordensis,259.78,2.414605712,5.559835119,,,
Varanus_mabitang,5801.89,3.763569491,8.665939006,,,
Varanus_macraei,958.45,2.981569462,6.865317396,,,
Varanus_marmoratus,4345.00,3.637989781,8.376781038,,,
Varanus_melinus,1556.39,3.192118432,7.350124316,,,
Varanus_mertensi,1744.94,3.241780498,7.46447545,,,
Varanus_mitchelli,506.85,2.704879451,6.228215102,,,
Varanus_nebulosus,4022.59,3.60450577,8.299681253,,,
Varanus_niloticus,12591.64,4.100082299,9.440788381,,,
Varanus_nuchalis,3555.05,3.550845713,8.176124407,,,
Varanus_olivaceus,5208.22,3.716689321,8.557993426,,,
Varanus_ornatus,4669.30,3.669251778,8.448764446,,,
Varanus_panoptes,5165.66,3.713125818,8.549788157,,,
Varanus_pilbarensis,69.33,1.8409212,4.238877713,,,
Varanus_prasinus,418.19,2.621373644,6.035935875,,,
Varanus_primordius,43.82,1.641672373,3.780090334,,,
Varanus_reisingeri,434.82,2.638309512,6.074932152,,,
Varanus_rosenbergi,1870.19,3.27188573,7.533795309,,,
Varanus_rudicollis,2545.16,3.405715089,7.841948795,,,
Varanus_salvadorii,51500.00,4.711807229,10.84933709,,,
Varanus_salvator,4345.00,3.637989781,8.376781038,,,
Varanus_scalaris,254.79,2.406182379,5.540439676,,,
Varanus_semiremex,533.34,2.727004157,6.279159119,,,
Varanus_similis,167.19,2.223210298,5.11913089,,,
Varanus_spenceri,3695.02,3.567616793,8.214741246,,,
Varanus_spinulosus,974.38,2.988728361,6.881801371,,,
Varanus_storri,37.48,1.573799582,3.623807457,,,
Varanus_telenesetes,195.06,2.29016822,5.273307204,,,
Varanus_timorensis,374.86,2.573869101,5.926552623,,,
Varanus_togianus,4345.00,3.637989781,8.376781038,,,
Varanus_tristis,333.73,2.523395248,5.810332283,,,
Varanus_varius,7279.62,3.86210871,8.892833942,,,
Varanus_yemenensis,4532.41,3.656329189,8.419009086,,,
Varanus_yuwonoi,3273.35,3.514992444,8.093569204,,,
Varecia_rubra,3636.30,3.560659706,8.19872196,,,
Varecia_variegata,3180.13,3.502444874,8.064677355,,,
Variabilichromis_moorii,7.88,0.896526217,2.064327904,,,
Varicorhinus_dimidiatus,400.00,2.602059991,5.991464547,,,
Variola_louti,3222.75,3.508226617,8.077990311,,,
Varzea_bistriata,17.90,1.252853031,2.884800713,,,
Vauriella_albigularis,25.30,1.403120521,3.230804396,,,
Vauriella_goodfellowi,31.65,1.500373714,3.454738149,,,
Vauriella_gularis,25.30,1.403120521,3.230804396,,,
Vauriella_insignis,28.23,1.450710878,3.340385242,,,
Velociraptor_,45000.00,4.653212514,10.71441777,,,
Velociraptor_antirrhopus,44300.00,4.646403726,10.69873996,,,
Veniliornis_affinis,35.18,1.546295835,3.560477739,,,
Veniliornis_callonotus,28.06,1.448087667,3.334345075,,,
Veniliornis_cassini,36.73,1.565020928,3.60359386,,,
Veniliornis_chocoensis,31.43,1.497344381,3.447762851,,,
Veniliornis_dignus,38.48,1.585235063,3.650138626,,,
Veniliornis_frontalis,37.80,1.5774918,3.632309103,,,
Veniliornis_fumigatus,49.80,1.697229343,3.908014984,,,
Veniliornis_kirkii,29.20,1.465382851,3.374168709,,,
Veniliornis_lignarius,36.40,1.561101384,3.594568775,,,
Veniliornis_maculifrons,38.69,1.58759873,3.655581169,,,
Veniliornis_mixtus,29.37,1.467903947,3.379973745,,,
Veniliornis_nigriceps,44.44,1.64777405,3.794139965,,,
Veniliornis_passerinus,33.50,1.525044807,3.511545439,,,
Veniliornis_sanguineus,28.17,1.449786847,3.338257582,,,
Veniliornis_spilogaster,41.87,1.621902961,3.73456958,,,
Vermicella_annulata,383.89,2.584206799,5.950356053,,,
Vermicella_snelli,384.00,2.584331224,5.950642553,,,
Vermivora_bachmanii,8.60,0.934498451,2.151762203,,,
Vermivora_celata,9.82,0.992111488,2.284421122,,,
Vermivora_celata_sordida,11.00,1.041392685,2.397895273,,,
Vermivora_chrysoptera,9.39,0.972665592,2.239645293,,,
Vermivora_crissalis,9.77,0.989894564,2.279316466,,,
Vermivora_cyanoptera,8.93,0.950851459,2.189416395,,,
Vermivora_luciae,7.03,0.846955325,1.950186706,,,
Vermivora_peregrina,11.42,1.057666104,2.435366204,,,
Vermivora_pinus,8.98,0.953276337,2.194999882,,,
Vermivora_ruficapilla,8.73,0.941014244,2.16676537,,,
Vermivora_virginiae,8.97,0.952792443,2.193885676,,,
Vernaya_fulva,24.85,1.395326393,3.212857753,,,
Vespadelus_baverstocki,4.47,0.650307523,1.497388409,,,
Vespadelus_caurinus,4.95,0.694605199,1.599387577,,,
Vespadelus_darlingtoni,6.06,0.782472624,1.8017098,,,
Vespadelus_douglasorum,4.99,0.698100546,1.60743591,,,
Vespadelus_finlaysoni,4.64,0.666517981,1.534714366,,,
Vespadelus_pumilus,4.30,0.633468456,1.458615023,,,
Vespadelus_regulus,5.05,0.703291378,1.619388243,,,
Vespadelus_troughtoni,4.64,0.666517981,1.534714366,,,
Vespadelus_vulturnus,3.77,0.57634135,1.327075001,,,
Vespertilio_murinus,17.73,1.248708736,2.87525812,,,
Vespertilio_sinensis,18.47,1.266466895,2.916147794,,,
Vespertilio_superans,24.52,1.389520466,3.199489111,,,
Vestiaria_coccinea,18.11,1.25791845,2.896464272,,,
Vicugna_vicugna,40662.33,4.609192261,10.61305739,,,
Vidua_camerunensis,12.77,1.106190897,2.54709867,,,
Vidua_chalybeata,12.82,1.107888025,2.551006451,,,
Vidua_codringtoni,13.12,1.117933835,2.574137784,,,
Vidua_fischeri,14.64,1.165541077,2.683757509,,,
Vidua_funerea,15.74,1.197004728,2.756205243,,,
Vidua_hypocherina,12.18,1.085647288,2.499795262,,,
Vidua_interjecta,20.69,1.315760491,3.029650492,,,
Vidua_larvaticola,13.30,1.123851641,2.587764035,,,
Vidua_macroura,16.56,1.219060332,2.806990149,,,
Vidua_maryae,13.76,1.138618434,2.621765833,,,
Vidua_nigeriae,13.27,1.122870923,2.585505848,,,
Vidua_obtusa,21.77,1.337858429,3.080532875,,,
Vidua_orientalis,19.85,1.297760511,2.988204007,,,
Vidua_paradisaea,20.52,1.312177356,3.02140002,,,
Vidua_purpurascens,13.40,1.127104798,2.595254707,,,
Vidua_raricola,12.92,1.111262514,2.558776498,,,
Vidua_regia,14.44,1.159567193,2.670002133,,,
Vidua_togoensis,17.57,1.244771761,2.866192902,,,
Vidua_wilsoni,13.35,1.125481266,2.591516385,,,
Vietnascincus_rugosus,11.49,1.060320029,2.441477092,,,
Vijayachelys_silvatica,230.00,2.361727836,5.438079309,,,
Vimba_vimba,1392.00,3.143639235,7.238496841,,,
Vini_australis,55.00,1.740362689,4.007333185,,,
Vini_kuhlii,55.00,1.740362689,4.007333185,,,
Vini_peruviana,29.07,1.463445032,3.369706715,,,
Vini_stepheni,52.94,1.723783937,3.969159197,,,
Vini_ultramarina,40.00,1.602059991,3.688879454,,,
Vipera_ammodytes,249.59,2.397227181,5.519819572,,,
Vipera_anatolica,180.50,2.256477206,5.195730778,,,
Vipera_aspis,160.99,2.2067989,5.081342251,,,
Vipera_berus,279.09,2.445744276,5.63153431,,,
Vipera_dinniki,279.00,2.445604203,5.631211782,,,
Vipera_eriwanensis,180.50,2.256477206,5.195730778,,,
Vipera_latastei,161.00,2.206825876,5.081404365,,,
Vipera_latasti,160.97,2.206744944,5.081218012,,,
Vipera_latifii,188.32,2.274896445,5.238142644,,,
Vipera_lebetina,1838.66,3.264501428,7.516792324,,,
Vipera_lotievi,180.50,2.256477206,5.195730778,,,
Vipera_monticola,161.00,2.206825876,5.081404365,,,
Vipera_orlovi,279.00,2.445604203,5.631211782,,,
Vipera_renardi,180.50,2.256477206,5.195730778,,,
Vipera_seoanei,279.00,2.445604203,5.631211782,,,
Vipera_transcaucasiana,220.00,2.342422681,5.393627546,,,
Vipera_ursinii,142.50,2.153814864,4.959342,,,
Vipera_xanthina,665.57,2.823193738,6.500643816,,,
Vireo_altiloquus,20.47,1.311117843,3.0189604,,,
Vireo_approximans,12.78,1.106530854,2.547881449,,,
Vireo_atricapilla,8.92,0.950364854,2.188295947,,,
Vireo_atricapillus,8.84,0.946452265,2.179286877,,,
Vireo_bairdi,12.23,1.087426457,2.50389195,,,
Vireo_bellii,9.16,0.961895474,2.214846179,,,
Vireo_brevipennis,11.80,1.071882007,2.468099531,,,
Vireo_caribaeus,9.48,0.976808337,2.249184316,,,
Vireo_carmioli,12.86,1.109240969,2.554121719,,,
Vireo_cassinii,16.88,1.227372442,2.826129489,,,
Vireo_crassirostris,14.22,1.152899596,2.654649424,,,
Vireo_flavifrons,18.85,1.275311355,2.936512914,,,
Vireo_flavoviridis,21.96,1.341632336,3.089222617,,,
Vireo_giilvus,13.04,1.115277591,2.568021556,,,
Vireo_gilvus,12.26,1.08849047,2.506341931,,,
Vireo_gilvus_gilvus,18.40,1.264817823,2.912350665,,,
Vireo_gilvus_swainsonii,15.80,1.198657087,2.76000994,,,
Vireo_gracilirostris,17.72,1.248463718,2.874693945,,,
Vireo_griseus,12.01,1.079543007,2.485739636,,,
Vireo_gundlachii,13.71,1.137037455,2.618125494,,,
Vireo_huttoni,12.43,1.094471129,2.520112906,,,
Vireo_hypochryseus,13.19,1.120244796,2.579458967,,,
Vireo_latimeri,12.43,1.094471129,2.520112906,,,
Vireo_leucophrys,12.74,1.105169428,2.54474665,,,
Vireo_magister,15.93,1.202215776,2.768204124,,,
Vireo_masteri,11.27,1.051923916,2.422144328,,,
Vireo_modestus,9.80,0.991226076,2.282382386,,,
Vireo_nanus,10.53,1.022428371,2.354228326,,,
Vireo_nelsoni,9.40,0.973127854,2.240709689,,,
Vireo_olivaceus,17.25,1.236789099,2.847812143,,,
Vireo_olivaceus_chivi,21.00,1.322219295,3.044522438,,,
Vireo_osburni,19.90,1.298853076,2.990719732,,,
Vireo_pallens,11.65,1.066325925,2.45530618,,,
Vireo_philadelphicus,12.23,1.087426457,2.50389195,,,
Vireo_plumbeus,17.51,1.243286146,2.862772146,,,
Vireo_solitarius,16.04,1.205204364,2.775085602,,,
Vireo_vicinior,13.37,1.126131407,2.593013391,,,
Vireolanius_eximius,24.03,1.380753771,3.17930305,,,
Vireolanius_leucotis,26.00,1.414973348,3.258096538,,,
Vireolanius_melitophrys,34.70,1.540329475,3.546739687,,,
Vireolanius_pulchellus,24.71,1.392872745,3.20720802,,,
Virginia_striatula,12.15,1.084576278,2.49732917,,,
Virginia_valeriae,22.17,1.345765693,3.098740024,,,
Viridonia_parva,10.15,1.006466042,2.317473705,,,
Viverra_civettina,12446.87,4.095060154,9.429224465,,,
Viverra_megaspila,9270.64,3.967109717,9.134607696,,,
Viverra_tangalunga,8104.81,3.908742838,9.000212992,,,
Viverra_zibetha,9559.17,3.980420185,9.165256182,,,
Viverricula_indica,2918.47,3.465155233,7.978814785,,,
Voalavo_gymnocaudus,50.88,1.706547103,3.929469919,,,
Voeltzkowia_fierinensis,7.54,0.877371346,2.020222182,,,
Voeltzkowia_lineata,10.18,1.007747778,2.320425011,,,
Voeltzkowia_mira,10.61,1.025715384,2.361796953,,,
Voeltzkowia_petiti,3.34,0.523746467,1.205970807,,,
Voeltzkowia_rubrocaudata,14.99,1.175801633,2.707383312,,,
Volatinia_jacarina,10.68,1.028571253,2.368372834,,,
Volemys_millicens,49.02,1.690373307,3.892228378,,,
Volemys_musseri,42.50,1.62838893,3.749504076,,,
Vombatus_hacketti,30079.81,4.478275089,10.31160946,,,
Vombatus_ursinus,20794.94,4.317957672,9.942464967,,,
Vormela_peregusna,543.24,2.734991741,6.297551211,,,
Vulpes_bengalensis,1985.02,3.297764887,7.593384269,,,
Vulpes_cana,815.10,2.911210893,6.703310805,,,
Vulpes_chama,3235.08,3.509885025,8.081808936,,,
Vulpes_corsac,2095.92,3.321374702,7.647747877,,,
Vulpes_ferrilata,4788.93,3.680238489,8.474062283,,,
Vulpes_lagopus,3003.71,3.477658,8.00760347,,,
Vulpes_macrotis,3471.38,3.540502157,8.152307488,,,
Vulpes_pallida,3563.03,3.551819479,8.178366585,,,
Vulpes_rueppelli,3078.65,3.488360318,8.032246468,,,
Vulpes_rueppellii,3237.48,3.510207094,8.082550528,,,
Vulpes_velox,1868.85,3.271574445,7.533078547,,,
Vulpes_vulpes,4597.85,3.662554799,8.433344082,,,
Vulpes_zerda,987.65,2.994603068,6.895328384,,,
Vultur_gryphus,11432.04,4.058123735,9.344175219,,,
